EEG Emotion Detection Results
==================================================

Sample 1 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 1.00, NEUTRAL: 0.00, POSITIVE: 0.00]
Sample 512 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 513 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 514 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 515 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.02, POSITIVE: 0.98]
Sample 516 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 517 -> Actual Label: NEGATIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.04, NEUTRAL: 0.06, POSITIVE: 0.90]
Sample 518 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 519 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.01, POSITIVE: 0.99]
Sample 520 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 521 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 522 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 0.99]
Sample 523 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 524 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.91, NEUTRAL: 0.00, POSITIVE: 0.09]
Sample 525 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 526 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 527 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 528 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.90, POSITIVE: 0.10]
Sample 529 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.93, NEUTRAL: 0.00, POSITIVE: 0.07]
Sample 530 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 531 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 532 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 1.00, NEUTRAL: 0.00, POSITIVE: 0.00]
Sample 533 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 534 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 535 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 536 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 537 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 538 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 539 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.01, POSITIVE: 0.99]
Sample 540 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.00, POSITIVE: 0.99]
Sample 541 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 542 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 543 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.02, NEUTRAL: 0.00, POSITIVE: 0.98]
Sample 544 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 545 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 546 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 547 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.13, POSITIVE: 0.87]
Sample 548 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.02, POSITIVE: 0.98]
Sample 549 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 550 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.01, POSITIVE: 0.99]
Sample 551 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.91, NEUTRAL: 0.00, POSITIVE: 0.09]
Sample 552 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.23, NEUTRAL: 0.00, POSITIVE: 0.77]
Sample 553 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 554 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 555 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.98, POSITIVE: 0.02]
Sample 556 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 557 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.00, POSITIVE: 0.99]
Sample 558 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.02, NEUTRAL: 0.00, POSITIVE: 0.98]
Sample 559 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.01, POSITIVE: 0.98]
Sample 560 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 561 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 562 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 563 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.92, NEUTRAL: 0.00, POSITIVE: 0.08]
Sample 564 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.08, NEUTRAL: 0.01, POSITIVE: 0.91]
Sample 565 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 566 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 567 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 568 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 569 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 570 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 571 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.97, NEUTRAL: 0.00, POSITIVE: 0.03]
Sample 572 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 573 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 574 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 575 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.88, NEUTRAL: 0.00, POSITIVE: 0.12]
Sample 576 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 577 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 578 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 579 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 580 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 581 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 582 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 583 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.03]
Sample 584 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 585 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 586 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 587 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.03]
Sample 588 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.01, POSITIVE: 0.99]
Sample 589 -> Actual Label: POSITIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.51, NEUTRAL: 0.00, POSITIVE: 0.49]
Sample 590 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.00, POSITIVE: 0.99]
Sample 591 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 592 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 593 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 594 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.04, NEUTRAL: 0.00, POSITIVE: 0.96]
Sample 595 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 596 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.20, POSITIVE: 0.80]
Sample 597 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.01, POSITIVE: 0.99]
Sample 598 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 599 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 600 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.02, POSITIVE: 0.98]
Sample 601 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.97, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 602 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.95, NEUTRAL: 0.00, POSITIVE: 0.05]
Sample 603 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 604 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.03, NEUTRAL: 0.00, POSITIVE: 0.96]
Sample 605 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 606 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 607 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.97, NEUTRAL: 0.00, POSITIVE: 0.03]
Sample 608 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 609 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.97, NEUTRAL: 0.00, POSITIVE: 0.03]
Sample 610 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.98, POSITIVE: 0.02]
Sample 611 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 1.00, NEUTRAL: 0.00, POSITIVE: 0.00]
Sample 612 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 613 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 614 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 615 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 1.00, NEUTRAL: 0.00, POSITIVE: 0.00]
Sample 616 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.02, POSITIVE: 0.98]
Sample 617 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 618 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 619 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 620 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 621 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.97, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 622 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 623 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.01, POSITIVE: 0.98]
Sample 624 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 625 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 626 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 627 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.89, NEUTRAL: 0.00, POSITIVE: 0.11]
Sample 628 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.01, POSITIVE: 0.99]
Sample 629 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 630 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 631 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 632 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 633 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 634 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 635 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 636 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 637 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 638 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.75, POSITIVE: 0.25]
Sample 639 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 640 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 641 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 642 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 643 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 1.00, NEUTRAL: 0.00, POSITIVE: 0.00]
Sample 644 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 645 -> Actual Label: POSITIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.40, NEUTRAL: 0.00, POSITIVE: 0.60]
Sample 646 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 647 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.94, NEUTRAL: 0.00, POSITIVE: 0.06]
Sample 648 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 649 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 650 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.99, POSITIVE: 0.01]
Sample 651 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.02, POSITIVE: 0.98]
Sample 652 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.97, NEUTRAL: 0.00, POSITIVE: 0.03]
Sample 653 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.96, NEUTRAL: 0.00, POSITIVE: 0.04]
Sample 654 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.01, POSITIVE: 0.98]
Sample 655 -> Actual Label: POSITIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.68, NEUTRAL: 0.00, POSITIVE: 0.32]
Sample 656 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 657 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 658 -> Actual Label: POSITIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.35, NEUTRAL: 0.00, POSITIVE: 0.65]
Sample 659 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.99, NEUTRAL: 0.00, POSITIVE: 0.01]
Sample 660 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 661 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 662 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.98, NEUTRAL: 0.00, POSITIVE: 0.02]
Sample 663 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 664 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 665 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.94, POSITIVE: 0.06]
Sample 666 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 667 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.05, POSITIVE: 0.95]
Sample 668 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.01, NEUTRAL: 0.01, POSITIVE: 0.99]
Sample 669 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.02, NEUTRAL: 0.00, POSITIVE: 0.98]
Sample 670 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.94, NEUTRAL: 0.00, POSITIVE: 0.06]
Sample 671 -> Actual Label: NEUTRAL -> Predicted Label: NEUTRAL -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 1.00, POSITIVE: 0.00]
Sample 672 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 673 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.00, POSITIVE: 1.00]
Sample 674 -> Actual Label: NEGATIVE -> Predicted Label: NEGATIVE -> Probabilities: [NEGATIVE: 0.93, NEUTRAL: 0.00, POSITIVE: 0.07]
Sample 675 -> Actual Label: POSITIVE -> Predicted Label: POSITIVE -> Probabilities: [NEGATIVE: 0.00, NEUTRAL: 0.02, POSITIVE: 0.98]
